,Latitude,Longitude,MedInc
6693,34.14,-118.08,3.88
6694,34.14,-118.09,5.3377
6695,34.15,-118.09,2.8007
6696,34.14,-118.1,3.5804
6697,34.14,-118.11,6.0948
6698,34.14,-118.1,3.6572
6699,34.14,-118.11,4.1324
6700,34.14,-118.12,5.8692
6701,34.14,-118.12,3.1033
6702,34.13,-118.13,4.8304
6703,34.14,-118.13,3.4531
6704,34.14,-118.13,3.2643
6705,34.14,-118.14,3.6997
6706,34.14,-118.14,2.9511
6707,34.14,-118.15,3.875
6708,34.14,-118.15,2.3
6709,34.14,-118.15,1.625
6710,34.14,-118.16,8.2435
6711,34.14,-118.16,7.4817
6712,34.14,-118.17,11.7894
6713,34.13,-118.18,7.9213
6714,34.13,-118.18,6.1953
6715,34.14,-118.18,7.7116
6716,34.13,-118.15,4.7298
6717,34.13,-118.15,4.7344
6718,34.13,-118.16,7.723
6719,34.13,-118.13,7.9976
6720,34.12,-118.13,10.7397
6721,34.13,-118.14,4.9167
6722,34.13,-118.14,5.1072
6723,34.13,-118.15,3.6389
6724,34.13,-118.12,11.706
6725,34.12,-118.11,10.6767
6726,34.12,-118.11,11.5609
6727,34.12,-118.12,15.0001
6728,34.11,-118.12,10.2317
6729,34.11,-118.13,9.1373
6730,34.11,-118.14,8.1124
6731,34.13,-118.1,12.4237
6732,34.13,-118.1,9.7912
6733,34.12,-118.09,7.8347
6734,34.12,-118.1,6.3013
6735,34.12,-118.1,11.6471
6736,34.13,-118.1,15.0001
6737,34.13,-118.08,5.9546
6738,34.12,-118.08,5.5067
6739,34.12,-118.09,5.4536
6740,34.12,-118.09,5.6152
6741,34.13,-118.07,3.301
6742,34.13,-118.08,3.5671
6743,34.12,-118.07,4.1136
6744,34.12,-118.07,4.2312
6745,34.12,-118.08,3.6827
6746,34.12,-118.08,4.2434
6747,34.11,-118.07,5.0736
6748,34.11,-118.07,3.1576
6749,34.11,-118.08,3.9464
6750,34.11,-118.08,5.5924
6751,34.1,-118.08,3.0819
6752,34.11,-118.09,4.6442
6753,34.11,-118.09,6.5078
6754,34.1,-118.1,3.75
6755,34.11,-118.1,6.706
6756,34.11,-118.11,6.7099
6757,34.1,-118.11,5.2503
6758,34.11,-118.12,5.2131
6759,34.1,-118.12,4.0556
6760,34.1,-118.12,4.2344
6761,34.1,-118.13,2.5663
6762,34.09,-118.13,2.7816
6763,34.1,-118.13,3.1103
6764,34.09,-118.14,2.918
6765,34.11,-118.13,4.825
6766,34.1,-118.13,3.1975
6767,34.1,-118.14,2.8919
6768,34.11,-118.14,5.2292
6769,34.1,-118.15,3.9485
6770,34.11,-118.15,7.4111
6771,34.11,-118.15,3.7895
6772,34.11,-118.15,4.2981
6773,34.12,-118.15,3.8427
6774,34.12,-118.15,3.8529
6775,34.12,-118.15,3.4018
6776,34.12,-118.15,6.0199
6777,34.12,-118.16,5.4165
6778,34.12,-118.17,4.2944
6779,34.11,-118.15,3.5875
6780,34.1,-118.15,3.4559
6781,34.11,-118.16,4.1661
6782,34.11,-118.16,3.7235
6783,34.11,-118.17,3.6406
6784,34.11,-118.17,4.9676
6785,34.1,-118.17,8.058
6786,34.1,-118.14,3.108
6787,34.09,-118.15,2.8062
6788,34.09,-118.15,4.4306
6789,34.09,-118.16,3.1204
6790,34.1,-118.15,3.1211
6791,34.08,-118.15,3.125
6792,34.08,-118.15,3.3988
6793,34.09,-118.14,2.7483
6794,34.09,-118.14,2.85
6795,34.08,-118.14,2.7036
6796,34.08,-118.14,2.3464
6797,34.08,-118.14,2.9405
6798,34.07,-118.14,3.665
6799,34.1,-118.11,3.3229
6800,34.09,-118.12,3.2307
6801,34.09,-118.13,3.0078
6802,34.09,-118.13,2.2214
6803,34.08,-118.13,2.575
6804,34.1,-118.09,2.7436
6805,34.1,-118.1,2.6553
6806,34.09,-118.09,2.3462
6807,34.09,-118.1,4.2833
6808,34.1,-118.1,3.81
6809,34.1,-118.11,3.3801
6810,34.1,-118.1,2.34
6811,34.1,-118.07,3.4375
6812,34.09,-118.07,3.6083
6813,34.1,-118.07,3.2361
6814,34.1,-118.07,3.3512
6815,34.1,-118.08,3.5313
6816,34.1,-118.09,3.6696
6817,34.08,-118.08,3.9219
6818,34.08,-118.08,2.9688
6819,34.09,-118.09,3.0125
6820,34.08,-118.09,2.6901
6821,34.08,-118.09,3.0357
6822,34.08,-118.09,3.1607
6823,34.09,-118.1,4.875
6824,34.08,-118.1,2.543
6825,34.08,-118.1,2.6884
6826,34.09,-118.1,3.8906
6827,34.08,-118.11,3.3966
6828,34.08,-118.11,3.3421
6829,34.08,-118.11,4.5446
6830,34.07,-118.11,5.2719
6831,34.09,-118.12,2.6981
6832,34.08,-118.12,5.3032
6833,34.08,-118.12,3.1583
6834,34.08,-118.13,2.6716
6835,34.08,-118.12,3.0
6836,34.08,-118.13,2.5787
6837,34.08,-118.12,3.2344
6838,34.07,-118.13,3.085
6839,34.07,-118.12,3.0592
6840,34.07,-118.12,2.025
6841,34.06,-118.12,2.2261
6842,34.06,-118.13,1.1875
6843,34.07,-118.13,2.3664
6844,34.06,-118.12,2.4599
6845,34.07,-118.11,2.3393
6846,34.06,-118.11,2.3224
6847,34.07,-118.14,4.1902
6848,34.06,-118.14,3.7857
6849,34.06,-118.14,4.7569
6850,34.07,-118.15,3.2875
6851,34.07,-118.15,2.4348
6852,34.07,-118.16,3.8644
6853,34.07,-118.16,3.6364
6854,34.07,-118.15,3.125
6855,34.06,-118.15,3.505
6856,34.06,-118.16,6.1509
6857,34.06,-118.16,5.827999999999999
6858,34.05,-118.14,3.4118
6859,34.05,-118.15,3.5089
6860,34.05,-118.15,3.8472
6861,34.06,-118.13,2.8672
6862,34.06,-118.14,3.3906
6863,34.05,-118.13,3.9531
6864,34.05,-118.14,3.875
6865,34.06,-118.12,2.5321
6866,34.06,-118.12,2.4286
6867,34.06,-118.12,3.1892
6868,34.06,-118.11,2.1061
6869,34.06,-118.11,2.8229
6870,34.06,-118.11,2.9764
6871,34.07,-118.09,2.5938
6872,34.07,-118.09,3.2578
6873,34.08,-118.1,2.5
6874,34.07,-118.1,2.5964
6875,34.07,-118.11,3.3088
6876,34.07,-118.1,2.4931
6877,34.07,-118.1,2.5104
6878,34.07,-118.09,3.175
6879,34.07,-118.1,2.25
6880,34.07,-118.09,3.0347
6881,34.07,-118.09,2.3424
6882,34.06,-118.09,2.6094
6883,34.06,-118.09,2.629
6884,34.04,-118.08,4.7222
6885,34.06,-118.09,2.2083
6886,34.06,-118.1,2.9524
6887,34.06,-118.1,3.25
6888,34.06,-118.11,2.5488
6889,34.05,-118.09,3.5357
6890,34.05,-118.1,3.756
6891,34.05,-118.1,2.9130000000000003
6892,34.04,-118.09,3.6512
6893,34.04,-118.09,6.4385
6894,34.05,-118.11,5.9941
6895,34.04,-118.11,5.2446
6896,34.05,-118.12,3.6625
6897,34.04,-118.12,5.9214
6898,34.04,-118.13,3.5833
6899,34.04,-118.13,3.1083
6900,34.03,-118.14,4.1375
6901,34.04,-118.15,2.1944
6902,34.04,-118.14,3.3214
6903,34.04,-118.14,3.7109
6904,34.04,-118.14,2.6146
6905,34.03,-118.11,3.5272
6906,34.04,-118.13,4.3646
6907,34.04,-118.12,4.5795
6908,34.04,-118.12,4.0938
6909,33.95,-117.93,7.4597
6910,33.95,-117.95,6.8189
6911,33.97,-117.95,8.3474
6912,33.96,-117.97,7.2472
6913,33.95,-117.98,6.1898
6914,33.94,-117.98,5.2851
6915,33.95,-117.99,10.4835
6916,33.95,-118.0,6.8109
6917,33.95,-118.01,5.0861
6918,33.96,-118.0,9.1541
6919,33.97,-117.99,10.8034
6920,34.02,-118.05,2.125
6921,34.01,-118.03,6.2319
6922,34.02,-118.06,5.2557
6923,34.01,-118.06,3.9091
6924,34.01,-118.07,3.7986
6925,34.01,-118.07,3.2375
6926,34.01,-118.08,3.4861
6927,34.0,-118.07,2.63
6928,34.0,-118.08,2.9107
6929,34.01,-118.08,2.5969
6930,34.02,-118.08,2.9321
6931,34.01,-118.08,2.7679
6932,34.01,-118.08,3.2031
6933,34.01,-118.09,3.5469
6934,34.01,-118.09,2.0729
6935,34.01,-118.09,4.3333
6936,34.0,-118.09,3.045
6937,34.0,-118.09,4.1458
6938,33.99,-118.09,3.692
6939,33.99,-118.1,3.6875
6940,33.99,-118.1,3.4306
6941,33.99,-118.1,2.7202
6942,33.98,-118.08,4.0677
6943,33.98,-118.08,3.6033
6944,33.98,-118.09,3.5
6945,33.99,-118.09,3.5757
6946,33.99,-118.08,3.6196
6947,33.99,-118.08,2.5
6948,33.99,-118.08,2.8152
6949,34.0,-118.08,0.9817
6950,33.99,-118.07,4.5595
6951,33.99,-118.07,3.0577
6952,33.99,-118.07,3.25
6953,33.98,-118.06,3.3562
6954,33.98,-118.06,4.2206
6955,33.98,-118.06,5.4381
6956,33.98,-118.06,2.9583
6957,33.98,-118.06,4.7266
6958,34.0,-118.06,3.9243
6959,34.0,-118.07,4.1058
6960,33.99,-118.05,5.193
6961,33.99,-118.04,3.2359
6962,33.99,-118.05,3.7328
6963,33.99,-118.06,4.375
6964,33.99,-118.06,3.7833
6965,33.99,-118.06,3.3611
6966,33.99,-118.06,4.5478
6967,33.98,-118.04,3.0
6968,33.98,-118.05,2.0147
6969,33.98,-118.05,2.8311
6970,34.0,-118.04,5.1985
6971,33.99,-118.03,3.4312
6972,33.98,-118.03,2.7578
6973,33.98,-118.04,2.625
6974,33.98,-118.04,1.9688
6975,33.98,-118.04,2.3182
6976,33.99,-118.04,3.6475
6977,33.98,-118.02,8.6677
6978,33.97,-118.03,3.8275
6979,33.97,-118.02,6.148
6980,33.97,-118.01,6.0648
6981,33.97,-118.0,6.0663
6982,33.96,-118.01,5.3054
6983,33.96,-118.02,4.5446
6984,33.96,-118.02,4.6226
6985,33.97,-118.03,4.8152
6986,33.97,-118.03,4.65
6987,33.97,-118.03,3.2852
6988,33.97,-118.03,2.824
6989,33.97,-118.04,2.6082
6990,33.97,-118.04,2.5686
6991,33.97,-118.03,2.593
6992,33.95,-118.02,4.2917
6993,33.95,-118.02,4.1080000000000005
6994,33.96,-118.03,4.0536
6995,33.96,-118.03,3.117
6996,33.95,-118.03,3.6509
6997,33.95,-118.03,4.1471
6998,33.95,-118.04,3.8214
6999,33.96,-118.04,3.225
7000,33.96,-118.04,3.3214
7001,33.96,-118.05,2.9714
7002,33.97,-118.04,3.0491
7003,33.98,-118.05,4.0379
7004,33.97,-118.05,3.6
7005,33.97,-118.06,4.3203
7006,33.98,-118.07,3.2093
7007,33.98,-118.07,3.9688
7008,33.97,-118.06,3.9612
7009,33.97,-118.07,3.1554
7010,33.97,-118.08,4.2
7011,33.97,-118.07,2.4607
7012,33.96,-118.07,2.6991
7013,33.97,-118.07,4.8929
7014,33.97,-118.08,3.9773
7015,33.97,-118.08,4.6333
7016,33.97,-118.08,3.5481
7017,33.98,-118.09,3.6875
7018,33.97,-118.09,4.1389
7019,33.97,-118.09,3.7326
7020,33.97,-118.1,2.9922
7021,33.98,-118.1,3.4083
7022,33.98,-118.09,3.1607
7023,33.98,-118.1,3.5268
7024,33.97,-118.11,3.6397
7025,33.98,-118.11,3.3942
7026,33.96,-118.09,3.3621
7027,33.96,-118.09,3.425
7028,33.95,-118.09,4.5
7029,33.96,-118.1,4.1711
7030,33.96,-118.1,4.0357
7031,33.97,-118.1,2.9821
7032,33.96,-118.1,3.9549
7033,33.96,-118.1,3.6667
7034,33.95,-118.08,4.8304
7035,33.95,-118.08,3.0944
7036,33.96,-118.08,4.0096
7037,33.96,-118.08,4.369
7038,33.96,-118.09,2.7647
7039,33.95,-118.09,3.5583
7040,33.94,-118.09,4.0846
7041,33.93,-118.09,4.5306
7042,33.94,-118.09,3.8542
7043,33.94,-118.08,2.4926
7044,33.95,-118.04,5.2162
7045,33.94,-118.04,4.625
7046,33.95,-118.04,4.615
7047,33.95,-118.05,3.6125
7048,33.94,-118.05,1.9453
7049,33.93,-118.04,3.1979
7050,33.93,-118.05,3.6771
7051,33.93,-118.05,3.1513
7052,33.92,-118.05,3.2371
7053,33.93,-118.03,3.875
7054,33.92,-118.02,3.7969
7055,33.92,-118.03,3.0
7056,33.92,-118.03,3.6731
7057,33.93,-118.04,4.1667
7058,33.92,-118.04,3.4907
7059,33.93,-118.04,4.3849
7060,33.92,-118.04,3.4219
7061,33.93,-118.02,4.1312
7062,33.93,-118.03,5.2736
7063,33.94,-118.03,4.3542
7064,33.94,-118.03,3.4861
7065,33.94,-118.04,4.2051
7066,33.94,-118.03,3.4792
7067,33.95,-118.01,4.4318
7068,33.95,-118.02,4.6184
7069,33.95,-118.02,4.2292
7070,33.95,-118.01,4.6923
7071,33.94,-118.02,5.3016
7072,33.94,-118.02,3.488
7073,33.95,-118.02,3.4886
7074,33.94,-117.98,4.0985
7075,33.93,-117.98,6.2924
7076,33.93,-117.99,3.6458
7077,33.94,-117.99,4.3125
7078,33.94,-117.99,3.7045
7079,33.94,-118.0,3.9543
7080,33.94,-118.0,5.1738
7081,33.94,-118.01,4.9191
7082,33.94,-118.01,4.2708
7083,33.93,-118.01,4.4118
7084,33.93,-118.02,3.6028
7085,33.93,-117.99,4.8523
7086,33.93,-118.0,4.9205
7087,33.93,-118.01,3.275
7088,33.93,-118.0,5.0077
7089,33.94,-118.0,3.75
7090,33.92,-118.01,5.2305
7091,33.92,-118.01,5.273
7092,33.92,-118.02,5.5238
7093,33.92,-118.0,6.1273
7094,33.91,-118.0,5.979
7095,33.93,-117.99,4.375
7096,33.93,-118.0,3.9575
7097,33.92,-117.98,5.3668
7098,33.92,-117.99,4.061
7099,33.91,-117.98,5.0923
7100,33.9,-117.99,5.6454
7101,33.9,-117.99,3.5859
7102,33.89,-118.0,5.0384
7103,33.89,-118.0,5.1377
7104,33.9,-118.0,4.3831
7105,33.9,-118.0,4.5144
7106,33.9,-118.01,4.6094
7107,33.89,-118.01,4.6
7108,33.89,-118.01,4.2292
7109,33.89,-118.0,3.9861
7110,33.9,-118.02,5.5601
7111,33.9,-118.02,4.4954
7112,33.89,-118.01,4.6354
7113,33.89,-118.02,5.0839
7114,33.92,-118.02,3.2222
7115,33.91,-118.01,4.2305
7116,33.9,-118.01,5.125
7117,33.91,-118.02,5.4236
7118,33.9,-118.02,3.5938
7119,33.9,-118.03,3.7308
7120,33.91,-118.02,5.1155
7121,33.91,-118.02,4.7861
7122,33.91,-118.03,3.2143
7123,33.91,-118.03,4.2437
7124,33.9,-118.03,5.3184
7125,33.9,-118.04,0.4999
7126,34.03,-118.09,5.5
7127,34.02,-118.09,4.5526
7128,34.02,-118.09,3.2622
7129,34.02,-118.1,4.9107
7130,34.02,-118.11,5.1515
7131,34.02,-118.12,3.0529
7132,34.03,-118.12,5.6112
7133,34.01,-118.1,2.66
7134,34.01,-118.1,1.3365
7135,34.01,-118.1,3.4297
7136,34.02,-118.1,3.0625
7137,34.02,-118.11,3.95
7138,34.01,-118.11,2.4605
7139,34.02,-118.12,2.4286
7140,34.02,-118.12,1.8906
7141,34.03,-118.13,3.0212
7142,34.02,-118.13,2.5852
7143,34.02,-118.13,2.3359
7144,34.02,-118.13,2.2813
7145,34.02,-118.13,2.9044
7146,34.02,-118.14,2.75
7147,34.03,-118.14,4.0625
7148,34.03,-118.13,2.8385
7149,34.03,-118.14,2.4612
7150,34.02,-118.15,2.8239
7151,34.03,-118.15,1.7991
7152,34.03,-118.16,3.1724
7153,34.03,-118.15,2.0536
7154,34.03,-118.15,2.6806
7155,34.04,-118.15,3.7794
7156,34.04,-118.15,3.6875
7157,34.04,-118.16,3.1895
7158,34.04,-118.16,1.5078
7159,34.04,-118.16,2.7026
7160,34.04,-118.16,1.3971
7161,34.03,-118.17,2.4167
7162,34.04,-118.17,1.625
7163,34.04,-118.17,3.5938
7164,34.06,-118.17,2.1845
7165,34.05,-118.17,3.1528
7166,34.05,-118.18,2.7031
7167,34.06,-118.17,2.5033
7168,34.06,-118.17,2.475
7169,34.06,-118.18,0.8941
7170,34.06,-118.19,2.3125
7171,34.06,-118.18,2.53
7172,34.05,-118.18,1.825
7173,34.05,-118.19,1.9083
7174,34.05,-118.19,2.7432
7175,34.05,-118.19,2.4375
7176,34.05,-118.18,2.8295
7177,34.05,-118.18,3.75
7178,34.05,-118.18,3.3333
7179,34.04,-118.18,1.55
7180,34.04,-118.18,3.0417
7181,34.04,-118.19,2.8542
7182,34.04,-118.19,2.3015
7183,34.05,-118.19,2.6964
7184,34.04,-118.17,1.9667
7185,34.04,-118.17,2.75
7186,34.03,-118.18,2.9167
7187,34.04,-118.17,1.75
7188,34.04,-118.17,2.8167
7189,34.05,-118.17,3.375
7190,34.05,-118.17,2.5962
7191,34.04,-118.18,2.7880000000000003
7192,34.03,-118.18,1.1929
7193,34.03,-118.19,1.7995
7194,34.04,-118.19,2.1774
7195,34.04,-118.19,2.1029
7196,34.03,-118.19,2.6964
7197,34.03,-118.18,2.239
7198,34.03,-118.19,1.9719
7199,34.03,-118.18,2.0764
7200,34.02,-118.19,1.7801
7201,34.02,-118.18,2.2813
7202,34.02,-118.18,2.15
7203,34.02,-118.19,2.3438
7204,34.02,-118.18,2.8977
7205,34.02,-118.19,1.8875
7206,34.02,-118.18,3.0972
7207,34.02,-118.18,2.625
7208,34.01,-118.18,2.3462
7209,34.03,-118.17,2.1979
7210,34.03,-118.17,2.2902
7211,34.03,-118.17,2.761
7212,34.03,-118.18,2.2991
7213,34.02,-118.17,2.3077
7214,34.02,-118.17,1.7813
7215,34.02,-118.17,2.125
7216,34.02,-118.17,1.8681
7217,34.03,-118.16,2.6042
7218,34.03,-118.16,2.359
7219,34.02,-118.16,2.1442
7220,34.02,-118.16,1.7981
7221,34.02,-118.16,2.6964
7222,34.02,-118.17,2.45
7223,34.02,-118.16,1.8715
7224,34.02,-118.15,2.3438
7225,34.02,-118.15,2.7022
7226,34.02,-118.16,2.5313
7227,34.01,-118.16,1.6354
7228,34.01,-118.16,2.2596
7229,34.02,-118.16,1.9688
7230,34.02,-118.14,2.7019
7231,34.02,-118.14,2.6
7232,34.02,-118.13,2.125
7233,34.01,-118.14,3.0179
7234,34.02,-118.14,1.4178
7235,34.01,-118.14,2.3929
7236,34.01,-118.14,2.5326
7237,34.01,-118.13,2.7083
7238,34.01,-118.13,2.075
7239,34.01,-118.13,3.1538
7240,34.01,-118.11,2.2847
7241,34.0,-118.12,2.7308
7242,34.01,-118.12,2.4259
7243,34.01,-118.12,1.9867
7244,34.0,-118.1,2.7311
7245,34.0,-118.11,2.7292
7246,34.0,-118.11,3.0208
7247,34.0,-118.11,2.625
7248,34.01,-118.11,2.2042
7249,33.99,-118.12,2.8155
7250,33.99,-118.12,2.5395
7251,33.98,-118.12,3.6875
7252,33.99,-118.12,2.4219
7253,34.01,-118.14,2.25
7254,33.98,-118.15,2.2813
7255,34.0,-118.15,3.1406
7256,34.0,-118.16,3.6583
7257,34.01,-118.17,3.0225
7258,34.01,-118.16,1.7679
7259,34.01,-118.17,2.7799
7260,34.01,-118.18,2.6364
7261,33.99,-118.21,3.2188
7262,34.0,-118.23,1.5227
7263,33.99,-118.23,2.1912
7264,33.99,-118.22,2.6964
7265,33.99,-118.22,4.3164
7266,33.99,-118.22,2.7708
7267,33.98,-118.22,2.4387
7268,33.98,-118.22,2.6548
7269,33.98,-118.22,2.7045
7270,33.98,-118.23,2.39
7271,33.99,-118.23,4.5208
7272,33.98,-118.23,1.9929
7273,33.99,-118.24,2.4107
7274,33.98,-118.24,1.75
7275,33.99,-118.24,2.1615
7276,33.99,-118.25,1.5272
7277,33.99,-118.25,1.3963
7278,33.98,-118.25,2.2969
7279,33.98,-118.25,1.6667
7280,33.98,-118.25,1.7207
7281,33.98,-118.25,1.7929
7282,33.98,-118.25,1.7378
7283,33.98,-118.25,2.5637
7284,33.98,-118.24,2.125
7285,33.98,-118.24,2.2054
7286,33.98,-118.24,3.0724
7287,33.98,-118.22,2.0357
7288,33.98,-118.22,3.125
7289,33.98,-118.22,2.5352
7290,33.98,-118.22,2.1044
7291,33.98,-118.22,1.2059
7292,33.98,-118.22,1.6685
7293,33.98,-118.23,2.2059
7294,33.98,-118.2,1.8929
7295,33.97,-118.21,2.1005
7296,33.98,-118.21,3.2788
7297,33.98,-118.21,2.6818
7298,33.98,-118.21,2.325
7299,33.99,-118.2,2.3421
7300,33.99,-118.2,2.1468
7301,33.99,-118.19,2.6673
7302,33.99,-118.19,3.3869
7303,33.98,-118.19,2.8214
7304,33.99,-118.19,3.0114
7305,33.99,-118.19,2.9054
7306,33.99,-118.2,3.1979
7307,33.99,-118.2,2.551
7308,33.99,-118.19,2.4596
7309,33.98,-118.19,2.6042
7310,33.99,-118.19,2.4516
7311,33.99,-118.2,1.9132
7312,33.98,-118.2,2.1522
7313,33.98,-118.19,1.4224
7314,33.97,-118.19,1.7562
7315,33.97,-118.19,2.4196
7316,33.98,-118.19,2.0087
7317,33.98,-118.2,2.0
7318,33.98,-118.2,2.1964
7319,33.97,-118.2,2.3917
7320,33.99,-118.18,2.4375
7321,33.99,-118.18,1.6341
7322,33.98,-118.17,2.8427
7323,33.98,-118.18,2.1836
7324,33.98,-118.18,2.3444
7325,33.99,-118.18,2.152
7326,33.98,-118.17,3.1786
7327,33.97,-118.17,2.4049
7328,33.97,-118.17,2.2422
7329,33.98,-118.17,2.9844
7330,33.98,-118.17,2.7321
7331,33.98,-118.18,3.0398
7332,33.97,-118.18,2.2122
7333,33.97,-118.18,2.0057
7334,33.98,-118.18,2.625
7335,33.98,-118.18,2.5703
7336,33.98,-118.15,2.3
7337,33.97,-118.15,2.4263
7338,33.97,-118.15,2.4071
7339,33.97,-118.16,2.3068
7340,33.97,-118.16,2.1743
7341,33.97,-118.14,2.63
7342,33.97,-118.14,3.0114
7343,33.96,-118.14,2.1731
7344,33.97,-118.15,2.1591
7345,33.97,-118.14,2.0524
7346,33.97,-118.14,2.6364
7347,33.98,-118.16,2.9375
7348,33.97,-118.16,2.1181
7349,33.97,-118.16,1.9464
7350,33.97,-118.16,2.3929
7351,33.97,-118.16,1.9063
7352,33.98,-118.17,3.0938
7353,33.96,-118.15,2.4821
7354,33.96,-118.15,2.5385
7355,33.96,-118.17,2.3
7356,33.96,-118.16,2.4432
7357,33.96,-118.17,2.2817
7358,33.96,-118.17,2.5556
7359,33.96,-118.18,1.4167
7360,33.96,-118.19,2.0162
7361,33.97,-118.18,2.3175
7362,33.97,-118.19,1.9485
7363,33.97,-118.2,2.754
7364,33.97,-118.2,1.8897
7365,33.96,-118.2,3.1875
7366,33.96,-118.21,2.4688
7367,33.97,-118.21,3.9408
7368,33.97,-118.21,3.0313
7369,33.97,-118.21,3.1901
7370,33.97,-118.22,3.0313
7371,33.97,-118.22,2.6384
7372,33.97,-118.23,2.6951
7373,33.96,-118.23,3.0143
7374,33.97,-118.22,4.0609
7375,33.97,-118.22,2.881
7376,33.97,-118.23,1.6065
7377,33.97,-118.24,2.1429
7378,33.97,-118.24,2.0819
7379,33.97,-118.24,2.1473
7380,33.97,-118.24,2.5833
7381,33.97,-118.25,1.6776
7382,33.97,-118.25,1.7708
7383,33.97,-118.25,1.1635
7384,33.97,-118.25,1.9119
7385,33.97,-118.24,2.5536
7386,33.96,-118.24,1.9041
7387,33.97,-118.25,2.2917
7388,33.96,-118.25,2.0323
7389,33.97,-118.25,1.8661
7390,33.96,-118.24,2.1078
7391,33.96,-118.25,1.6585
7392,33.96,-118.25,2.3864
7393,33.96,-118.25,1.8672
7394,33.95,-118.25,0.9751
7395,33.95,-118.25,1.9798
7396,33.96,-118.23,1.695
7397,33.96,-118.23,1.6597
7398,33.96,-118.24,1.7778
7399,33.96,-118.24,2.5729
7400,33.96,-118.24,1.7396
7401,33.96,-118.24,2.0655
7402,33.95,-118.23,0.9166
7403,33.95,-118.23,0.9518
7404,33.96,-118.21,2.1389
7405,33.96,-118.21,2.1522
7406,33.96,-118.22,2.5966
7407,33.96,-118.22,1.9028
7408,33.96,-118.22,2.6179
7409,33.96,-118.22,2.8
7410,33.95,-118.21,1.7778
7411,33.95,-118.22,2.8167
7412,33.95,-118.22,3.153
7413,33.96,-118.23,2.5913
7414,33.95,-118.23,2.2391
7415,33.94,-118.22,2.6538
7416,33.94,-118.22,3.0903
7417,33.94,-118.22,3.3542
7418,33.94,-118.22,3.4323
7419,33.96,-118.2,2.3221
7420,33.96,-118.2,2.8371
7421,33.96,-118.2,3.055
7422,33.96,-118.2,2.9773
7423,33.96,-118.21,2.3241
7424,33.96,-118.21,1.2826
7425,33.95,-118.21,1.8641
7426,33.95,-118.2,2.4267
7427,33.95,-118.2,2.1406
7428,33.95,-118.21,2.295
7429,33.95,-118.21,2.2988
7430,33.95,-118.21,2.0372
7431,33.94,-118.2,3.3472
7432,33.94,-118.2,4.0441
7433,33.94,-118.21,2.4459
7434,33.94,-118.21,2.84
7435,33.95,-118.19,3.2768
7436,33.94,-118.19,3.3661
7437,33.94,-118.19,3.3846
7438,33.95,-118.19,3.0833
7439,33.95,-118.19,2.3882
7440,33.94,-118.2,3.5125
7441,33.94,-118.2,3.7361
7442,33.94,-118.2,2.5029
7443,33.96,-118.19,2.6354
7444,33.95,-118.19,2.7206
7445,33.94,-118.16,4.7708
7446,33.93,-118.16,3.7361
7447,33.94,-118.18,3.4688
7448,33.95,-118.18,2.9094
7449,33.95,-118.18,3.5341
7450,33.94,-118.18,2.7
7451,33.94,-118.17,4.6389
7452,33.95,-118.17,1.9107
7453,33.92,-118.17,4.3667
7454,33.92,-118.17,3.1528
7455,33.92,-118.16,3.5938
7456,33.91,-118.16,2.9643
7457,33.91,-118.17,3.1087
7458,33.92,-118.18,3.2734
7459,33.92,-118.18,2.4583
7460,33.92,-118.19,2.0785
7461,33.93,-118.18,2.1641
7462,33.93,-118.18,2.4297
7463,33.93,-118.19,3.4712
7464,33.93,-118.19,3.1912
7465,33.93,-118.2,3.4402
7466,33.93,-118.19,3.1667
7467,33.92,-118.19,3.0987
7468,33.92,-118.2,3.0871
7469,33.93,-118.2,3.5313
7470,33.94,-118.21,2.1903
7471,33.94,-118.21,2.7734
7472,33.93,-118.21,1.9668
7473,33.93,-118.2,2.1715
7474,33.93,-118.21,2.2847
7475,33.93,-118.2,2.6339
7476,33.93,-118.2,2.5185
7477,33.93,-118.21,2.6953
7478,33.93,-118.21,2.7679
7479,33.93,-118.22,3.0167
7480,33.94,-118.22,2.5938
7481,33.93,-118.23,1.4861
7482,33.93,-118.23,2.0658
7483,33.93,-118.22,2.1964
7484,33.93,-118.21,2.5083
7485,33.92,-118.21,2.5833
7486,33.92,-118.21,3.0417
7487,33.92,-118.21,1.9026
7488,33.92,-118.22,3.4539
7489,33.93,-118.23,1.4028
7490,33.93,-118.23,1.7411
7491,33.92,-118.23,1.2222
7492,33.93,-118.24,2.75
7493,33.92,-118.24,2.4464
7494,33.92,-118.24,2.2411
7495,33.93,-118.25,2.85
7496,33.93,-118.25,3.2917
7497,33.93,-118.25,2.0486
7498,33.92,-118.25,2.0893
7499,33.92,-118.25,2.5363
7500,33.92,-118.25,2.0
7501,33.92,-118.26,1.9809
7502,33.91,-118.26,2.8859
7503,33.92,-118.27,1.9185
7504,33.92,-118.27,2.745
7505,33.92,-118.28,3.0
7506,33.92,-118.28,3.055
7507,33.91,-118.27,2.625
7508,33.91,-118.27,2.7269
7509,33.91,-118.27,1.1705
7510,33.89,-118.27,4.4659
7511,33.87,-118.27,4.2768
7512,33.9,-118.25,2.4271
7513,33.9,-118.26,4.0234
7514,33.9,-118.26,2.0096
7515,33.92,-118.25,4.1042
7516,33.91,-118.25,3.1111
7517,33.9,-118.25,2.5521
7518,33.91,-118.25,3.4917
7519,33.91,-118.26,2.4375
7520,33.91,-118.26,2.5882
